Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","1992","1992","t","77260","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","1992","1992","t","1260160","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","1992","1992","t","3963","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1992","1992","t","1333600","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1992","1992","kg/ha","23.5","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","1992","1992","kg/cap","8.55","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1992","1992","g/Int$","13.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","1993","1993","t","173942","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","1993","1993","t","1555560","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","1993","1993","t","5600","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1993","1993","t","1724000","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1993","1993","kg/ha","31.11","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","1993","1993","kg/cap","10.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1993","1993","g/Int$","17.85","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","1994","1994","t","229365","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","1994","1994","t","1642610","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","1994","1994","t","5800","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1994","1994","t","1866000","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1994","1994","kg/ha","34.51","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","1994","1994","kg/cap","11.59","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1994","1994","g/Int$","18","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","1995","1995","t","224128","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","1995","1995","t","1551140","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","1995","1995","t","7400","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1995","1995","t","1790600","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1995","1995","kg/ha","33.95","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","1995","1995","kg/cap","10.95","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1995","1995","g/Int$","16.37","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","1996","1996","t","240695","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","1996","1996","t","1838548","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","1996","1996","t","14300","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1996","1996","t","2064300","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1996","1996","kg/ha","38.41","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","1996","1996","kg/cap","12.43","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1996","1996","g/Int$","18.98","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","1997","1997","t","281381","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","1997","1997","t","2134858","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","1997","1997","t","18731","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1997","1997","t","2397400","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1997","1997","kg/ha","43.79","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","1997","1997","kg/cap","14.22","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1997","1997","g/Int$","21.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","1998","1998","t","326486","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","1998","1998","t","1974571","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","1998","1998","t","17768","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1998","1998","t","2283200","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1998","1998","kg/ha","40.95","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","1998","1998","kg/cap","13.35","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1998","1998","g/Int$","19.83","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","1999","1999","t","347836","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","1999","1999","t","1918272","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","1999","1999","t","10800","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1999","1999","t","2255308","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1999","1999","kg/ha","39.74","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","1999","1999","kg/cap","13","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1999","1999","g/Int$","18.24","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2000","2000","t","353168","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2000","2000","t","2566553","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2000","2000","t","46136","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2000","2000","t","2562000","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2000","2000","kg/ha","44.36","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2000","2000","kg/cap","14.57","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2000","2000","g/Int$","20.09","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2001","2001","t","357228","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2001","2001","t","2526588","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2001","2001","t","50813","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2001","2001","t","2716000","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2001","2001","kg/ha","46.22","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2001","2001","kg/cap","15.24","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2001","2001","g/Int$","20.29","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2002","2002","t","363786","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2002","2002","t","2679252.44","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2002","2002","t","49429.17","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2002","2002","t","2993594.57","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2002","2002","kg/ha","50.09","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2002","2002","kg/cap","16.59","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2002","2002","g/Int$","21","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2003","2003","t","377311","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2003","2003","t","3188029.06","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2003","2003","t","77287.86","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2003","2003","t","3488031.35","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2003","2003","kg/ha","57.4","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2003","2003","kg/cap","19.1","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2003","2003","g/Int$","22.91","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2004","2004","t","371474","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2004","2004","t","4161724.38","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2004","2004","t","92986.6","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2004","2004","t","4440201.78","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2004","2004","kg/ha","71.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2004","2004","kg/cap","24.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2004","2004","g/Int$","27.66","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2005","2005","t","371694","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2005","2005","t","3051369.66","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2005","2005","t","77712.19","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2005","2005","t","3345293.75","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2005","2005","kg/ha","53.29","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2005","2005","kg/cap","17.91","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2005","2005","g/Int$","20.74","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2006","2006","t","424213","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2006","2006","t","3287809.31","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2006","2006","t","85793.49","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2006","2006","t","3626122.23","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2006","2006","kg/ha","56.85","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2006","2006","kg/cap","19.2","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2006","2006","g/Int$","21.45","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2007","2007","t","389162","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2007","2007","t","4092963.18","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2007","2007","t","112844.62","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2007","2007","t","4379137.61","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2007","2007","kg/ha","68.36","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2007","2007","kg/cap","22.95","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2007","2007","g/Int$","24.26","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2008","2008","t","351890","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2008","2008","t","4136682.77","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2008","2008","t","106446.32","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2008","2008","t","4381902.61","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2008","2008","kg/ha","68.1","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2008","2008","kg/cap","22.74","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2008","2008","g/Int$","22.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2009","2009","t","415648","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2009","2009","t","2123656.36","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2009","2009","t","71341.34","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2009","2009","t","2467959.61","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2009","2009","kg/ha","38.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2009","2009","kg/cap","12.69","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2009","2009","g/Int$","13.09","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2010","2010","t","385244","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2010","2010","t","3743264.18","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2010","2010","t","102783.8","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2010","2010","t","4025709.38","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2010","2010","kg/ha","62.03","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2010","2010","kg/cap","20.5","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2010","2010","g/Int$","20.21","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2011","2011","t","359221","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2011","2011","t","4703300.6","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2011","2011","t","93646.69","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2011","2011","t","4968786.31","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2011","2011","kg/ha","76.23","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2011","2011","kg/cap","25.07","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2011","2011","g/Int$","23.83","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2012","2012","t","318149","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2012","2012","t","4332029.16","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2012","2012","t","77389.48","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2012","2012","t","4572780.1","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","69.85","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2012","2012","kg/cap","22.87","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2012","2012","g/Int$","22.16","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2013","2013","t","285445","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2013","2013","t","4981296.31","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2013","2013","t","109751.54","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2013","2013","t","5156985.71","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","78.44","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2013","2013","kg/cap","25.56","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2013","2013","g/Int$","23.61","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2014","2014","t","285566","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2014","2014","t","5556996.12","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2014","2014","t","107098.29","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2014","2014","t","5735462.48","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","86.87","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2014","2014","kg/cap","28.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2014","2014","g/Int$","25.83","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2015","2015","t","279139","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2015","2015","t","4798716.45","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2015","2015","t","87421.62","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2015","2015","t","4984600.73","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","75.18","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2015","2015","kg/cap","24.29","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2015","2015","g/Int$","21.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2016","2016","t","289468","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2016","2016","t","4676654.07","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5910","Export quantity","3104","Nutrient potash K2O (total)","2016","2016","t","60983.67","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2016","2016","t","5626813.41","I","Imputed value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","84.51","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5172","Use per capita","3104","Nutrient potash K2O (total)","2016","2016","kg/cap","27.2","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2016","2016","g/Int$","25.37","E","Estimated value",""
"RFN","Fertilizers by Nutrient","076","Brazil","5510","Production","3104","Nutrient potash K2O (total)","2017","2017","t","281229","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","076","Brazil","5610","Import quantity","3104","Nutrient potash K2O (total)","2017","2017","t","6027673.53","I","Imputed value",""
