Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1988","1988","kg/cap","10.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1988","1988","g/Int$","17.27","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1989","1989","t","30200","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1989","1989","t","39300","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1989","1989","t","70300","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1989","1989","kg/ha","113.89","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1989","1989","kg/cap","10.58","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1989","1989","g/Int$","16.87","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1990","1990","t","26700","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1990","1990","t","36700","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1990","1990","t","1151.13","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1990","1990","t","63400","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1990","1990","kg/ha","104.09","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1990","1990","kg/cap","9.45","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1990","1990","g/Int$","15.49","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1991","1991","t","23000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1991","1991","t","41000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1991","1991","t","1000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1991","1991","t","63000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1991","1991","kg/ha","102.41","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1991","1991","kg/cap","9.27","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1991","1991","g/Int$","15.65","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1992","1992","t","21000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1992","1992","t","42850","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1992","1992","t","1904.38","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1992","1992","t","64000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1992","1992","kg/ha","104.34","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1992","1992","kg/cap","9.31","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1992","1992","g/Int$","15.44","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1993","1993","t","21165","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1993","1993","t","42871","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1993","1993","t","1254.36","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1993","1993","t","63000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1993","1993","kg/ha","101.84","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1993","1993","kg/cap","9.08","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1993","1993","g/Int$","15.85","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1994","1994","t","14000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1994","1994","t","50000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1994","1994","t","1000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1994","1994","t","63000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1994","1994","kg/ha","99.63","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1994","1994","kg/cap","9.01","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1994","1994","g/Int$","16.54","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1995","1995","t","22000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1995","1995","t","41507","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1995","1995","t","1000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1995","1995","t","65000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1995","1995","kg/ha","102.09","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1995","1995","kg/cap","9.24","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1995","1995","g/Int$","16.72","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1996","1996","t","13000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1996","1996","t","51000","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1996","1996","t","905.27","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1996","1996","t","62000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1996","1996","kg/ha","97.82","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1996","1996","kg/cap","8.77","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1996","1996","g/Int$","15.46","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1997","1997","t","19000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1997","1997","t","48000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1997","1997","t","585.51","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1997","1997","t","60000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1997","1997","kg/ha","95.95","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1997","1997","kg/cap","8.47","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1997","1997","g/Int$","15.84","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1998","1998","t","18000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1998","1998","t","40000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1998","1998","t","685.14","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1998","1998","t","59000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1998","1998","kg/ha","94.7","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1998","1998","kg/cap","8.3","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1998","1998","g/Int$","14.82","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","1999","1999","t","18000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","1999","1999","t","44000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","1999","1999","t","2000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1999","1999","t","53000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1999","1999","kg/ha","85.67","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","1999","1999","kg/cap","7.42","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","1999","1999","g/Int$","14.12","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","2000","2000","t","15000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2000","2000","t","39776","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2000","2000","t","6000","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2000","2000","t","48371","X","Figure from international organizations","Data sourced from another international organization"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2000","2000","kg/ha","78.39","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2000","2000","kg/cap","6.73","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2000","2000","g/Int$","12.62","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2001","2001","t","55359","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2001","2001","t","2892.76","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2001","2001","t","55359","A","Official figure","Official data from questionnaire"
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2001","2001","kg/ha","89.56","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2001","2001","kg/cap","7.66","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2001","2001","g/Int$","14.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2002","2002","t","49775.29","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2002","2002","t","4018.15","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2002","2002","t","40542","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2002","2002","kg/ha","65.75","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2002","2002","kg/cap","5.57","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2002","2002","g/Int$","10.64","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2003","2003","t","43092","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2003","2003","t","3572.26","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2003","2003","t","43182","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2003","2003","kg/ha","70.38","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2003","2003","kg/cap","5.89","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2003","2003","g/Int$","11.79","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2004","2004","t","50888.48","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2004","2004","t","1707.37","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2004","2004","t","45864","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2004","2004","kg/ha","74.83","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2004","2004","kg/cap","6.21","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2004","2004","g/Int$","11.99","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2005","2005","t","60108.69","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2005","2005","t","1390.6","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2005","2005","t","53275","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2005","2005","kg/ha","86.97","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2005","2005","kg/cap","7.17","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2005","2005","g/Int$","14.21","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2006","2006","t","51150.31","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2006","2006","t","1507.22","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2006","2006","t","53171","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2006","2006","kg/ha","86.66","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2006","2006","kg/cap","7.11","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2006","2006","g/Int$","14.23","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2007","2007","t","54989.33","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2007","2007","t","1061.82","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2007","2007","t","48587","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2007","2007","kg/ha","79.22","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2007","2007","kg/cap","6.44","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2007","2007","g/Int$","12.62","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2008","2008","t","53644.46","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2008","2008","t","581.59","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2008","2008","t","52896","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2008","2008","kg/ha","86.31","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2008","2008","kg/cap","6.93","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2008","2008","g/Int$","13.66","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2009","2009","t","45312.64","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2009","2009","t","994.23","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2009","2009","t","51055","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2009","2009","kg/ha","83.27","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2009","2009","kg/cap","6.6","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2009","2009","g/Int$","12.83","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2010","2010","t","57103.83","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2010","2010","t","1257.26","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2010","2010","t","50829","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2010","2010","kg/ha","83.18","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2010","2010","kg/cap","6.5","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2010","2010","g/Int$","13.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2011","2011","t","54105.62","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2011","2011","t","1488.39","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2011","2011","t","46548","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2011","2011","kg/ha","76.28","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2011","2011","kg/cap","5.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2011","2011","g/Int$","11.31","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2012","2012","t","57317.13","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2012","2012","t","744.41","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2012","2012","t","39349","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","64.45","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2012","2012","kg/cap","4.92","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2012","2012","g/Int$","9.95","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","2013","2013","t","0","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2013","2013","t","56450.86","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2013","2013","t","809.36","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2013","2013","t","48830","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","79.96","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2013","2013","kg/cap","6.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2013","2013","g/Int$","12.74","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","2014","2014","t","0","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5610","Import quantity","3102","Nutrient nitrogen N (total)","2014","2014","t","61802.93","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5910","Export quantity","3102","Nutrient nitrogen N (total)","2014","2014","t","673.89","I","Imputed value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2014","2014","t","49155","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","80.97","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5172","Use per capita","3102","Nutrient nitrogen N (total)","2014","2014","kg/cap","6","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5173","Use per value of agricultural production","3102","Nutrient nitrogen N (total)","2014","2014","g/Int$","12.17","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5510","Production","3102","Nutrient nitrogen N (total)","2015","2015","t","0","E","Estimated value",""
